"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/29/2012","AQS","171630010","3","13.3","ug/m3 LC","54","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"09/30/2012","AQS","171630010","3","14.7","ug/m3 LC","56","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/01/2012","AQS","171630010","3","9.8","ug/m3 LC","41","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/02/2012","AQS","171630010","3","9.7","ug/m3 LC","40","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/03/2012","AQS","171630010","3","11.7","ug/m3 LC","49","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/04/2012","AQS","171630010","3","12.3","ug/m3 LC","51","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/05/2012","AQS","171630010","3","5.7","ug/m3 LC","24","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/06/2012","AQS","171630010","3","4.6","ug/m3 LC","19","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/07/2012","AQS","171630010","3","7.2","ug/m3 LC","30","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/08/2012","AQS","171630010","3","8.4","ug/m3 LC","35","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/09/2012","AQS","171630010","3","6.7","ug/m3 LC","28","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/10/2012","AQS","171630010","3","5.7","ug/m3 LC","24","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/11/2012","AQS","171630010","3","8.1","ug/m3 LC","34","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/12/2012","AQS","171630010","3","11.1","ug/m3 LC","46","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/13/2012","AQS","171630010","3","17.2","ug/m3 LC","62","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/14/2012","AQS","171630010","3","9.5","ug/m3 LC","40","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/15/2012","AQS","171630010","3","11.1","ug/m3 LC","46","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/16/2012","AQS","171630010","3","9.5","ug/m3 LC","40","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/17/2012","AQS","171630010","3","9.6","ug/m3 LC","40","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/18/2012","AQS","171630010","3","6.5","ug/m3 LC","27","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/19/2012","AQS","171630010","3","5.5","ug/m3 LC","23","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/20/2012","AQS","171630010","3","8.2","ug/m3 LC","34","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/21/2012","AQS","171630010","3","11.6","ug/m3 LC","48","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/22/2012","AQS","171630010","3","12.6","ug/m3 LC","52","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/23/2012","AQS","171630010","3","11.3","ug/m3 LC","47","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/24/2012","AQS","171630010","3","12.8","ug/m3 LC","52","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/25/2012","AQS","171630010","3","10.2","ug/m3 LC","43","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/29/2012","AQS","171630010","3","7.4","ug/m3 LC","31","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/30/2012","AQS","171630010","3","6","ug/m3 LC","25","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"10/31/2012","AQS","171630010","3","6.7","ug/m3 LC","28","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/25/2012","AQS","171630010","3","16.7","ug/m3 LC","61","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/26/2012","AQS","171630010","3","8.4","ug/m3 LC","35","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/27/2012","AQS","171630010","3","10.2","ug/m3 LC","43","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/28/2012","AQS","171630010","3","15.8","ug/m3 LC","59","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/29/2012","AQS","171630010","3","19","ug/m3 LC","66","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/30/2012","AQS","171630010","3","14.9","ug/m3 LC","57","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"12/31/2012","AQS","171630010","3","13","ug/m3 LC","53","IEPA-RAPS TRAILER","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.6120344810656","-90.1604766324869"
"01/04/2012","AQS","171630900","5","7.3","ug/m3 LC","30","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"01/10/2012","AQS","171630900","5","19","ug/m3 LC","66","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"01/16/2012","AQS","171630900","5","9.6","ug/m3 LC","40","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"01/22/2012","AQS","171630900","5","12.7","ug/m3 LC","52","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"01/28/2012","AQS","171630900","5","206.7","ug/m3 LC","257","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"02/03/2012","AQS","171630900","5","11.3","ug/m3 LC","47","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"02/09/2012","AQS","171630900","5","10.9","ug/m3 LC","45","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"02/15/2012","AQS","171630900","5","10.7","ug/m3 LC","45","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"02/21/2012","AQS","171630900","5","6.2","ug/m3 LC","26","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"02/27/2012","AQS","171630900","5","8.9","ug/m3 LC","37","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"03/04/2012","AQS","171630900","5","11.2","ug/m3 LC","47","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"03/10/2012","AQS","171630900","5","10","ug/m3 LC","42","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"03/16/2012","AQS","171630900","5","11.8","ug/m3 LC","49","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"03/22/2012","AQS","171630900","5","6.6","ug/m3 LC","28","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"03/28/2012","AQS","171630900","5","16.6","ug/m3 LC","60","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"04/03/2012","AQS","171630900","5","15.9","ug/m3 LC","59","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"04/09/2012","AQS","171630900","5","8.9","ug/m3 LC","37","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"04/15/2012","AQS","171630900","5","18.4","ug/m3 LC","64","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"04/21/2012","AQS","171630900","5","7.7","ug/m3 LC","32","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"04/27/2012","AQS","171630900","5","8.2","ug/m3 LC","34","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"05/03/2012","AQS","171630900","5","8.9","ug/m3 LC","37","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"05/21/2012","AQS","171630900","5","9.6","ug/m3 LC","40","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"05/27/2012","AQS","171630900","5","16.2","ug/m3 LC","60","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"06/02/2012","AQS","171630900","5","9.2","ug/m3 LC","38","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"06/08/2012","AQS","171630900","5","15","ug/m3 LC","57","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"06/14/2012","AQS","171630900","5","13.9","ug/m3 LC","55","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"06/20/2012","AQS","171630900","5","13.1","ug/m3 LC","53","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"06/26/2012","AQS","171630900","5","8.2","ug/m3 LC","34","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"07/02/2012","AQS","171630900","5","19.8","ug/m3 LC","67","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"07/08/2012","AQS","171630900","5","17.9","ug/m3 LC","63","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"07/14/2012","AQS","171630900","5","11.3","ug/m3 LC","47","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"07/20/2012","AQS","171630900","5","13.9","ug/m3 LC","55","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"07/26/2012","AQS","171630900","5","11.5","ug/m3 LC","48","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/01/2012","AQS","171630900","5","13.8","ug/m3 LC","55","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/07/2012","AQS","171630900","5","13.3","ug/m3 LC","54","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/13/2012","AQS","171630900","5","17.1","ug/m3 LC","62","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/19/2012","AQS","171630900","5","9.6","ug/m3 LC","40","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/25/2012","AQS","171630900","5","15.4","ug/m3 LC","58","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"08/31/2012","AQS","171630900","5","9","ug/m3 LC","38","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"09/06/2012","AQS","171630900","5","9.7","ug/m3 LC","40","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"09/12/2012","AQS","171630900","5","14.4","ug/m3 LC","56","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"09/18/2012","AQS","171630900","5","5.5","ug/m3 LC","23","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"09/24/2012","AQS","171630900","5","7.2","ug/m3 LC","30","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"09/30/2012","AQS","171630900","5","11.3","ug/m3 LC","47","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"10/06/2012","AQS","171630900","5","6.4","ug/m3 LC","27","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"10/12/2012","AQS","171630900","5","10.9","ug/m3 LC","45","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"10/18/2012","AQS","171630900","5","4","ug/m3 LC","17","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"10/24/2012","AQS","171630900","5","10.7","ug/m3 LC","45","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"10/30/2012","AQS","171630900","5","5.6","ug/m3 LC","23","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"11/05/2012","AQS","171630900","5","16.3","ug/m3 LC","60","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"11/11/2012","AQS","171630900","5","6.1","ug/m3 LC","25","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"11/17/2012","AQS","171630900","5","30.4","ug/m3 LC","89","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"11/23/2012","AQS","171630900","5","4.3","ug/m3 LC","18","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"11/29/2012","AQS","171630900","5","10.7","ug/m3 LC","45","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"12/05/2012","AQS","171630900","5","10.1","ug/m3 LC","42","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"12/11/2012","AQS","171630900","5","7.3","ug/m3 LC","30","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"12/17/2012","AQS","171630900","5","13","ug/m3 LC","53","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"12/23/2012","AQS","171630900","5","12.3","ug/m3 LC","51","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"12/29/2012","AQS","171630900","5","16.2","ug/m3 LC","60","Prairie State Generating Company, LLC","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","41180","St. Louis, MO-IL","17","Illinois","163","Saint Clair","38.5259449583384","-90.0390999912672"
"01/07/2012","AQS","290990019","4","5.7","ug/m3 LC","24","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/08/2012","AQS","290990019","4","11","ug/m3 LC","46","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/09/2012","AQS","290990019","4","13","ug/m3 LC","53","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/10/2012","AQS","290990019","4","16","ug/m3 LC","59","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/11/2012","AQS","290990019","4","18.1","ug/m3 LC","64","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/12/2012","AQS","290990019","4","3.5","ug/m3 LC","15","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/13/2012","AQS","290990019","4","9.7","ug/m3 LC","40","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/14/2012","AQS","290990019","4","12.5","ug/m3 LC","52","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/15/2012","AQS","290990019","4","13.1","ug/m3 LC","53","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/16/2012","AQS","290990019","4","8.4","ug/m3 LC","35","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/17/2012","AQS","290990019","4","7.6","ug/m3 LC","32","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
"01/18/2012","AQS","290990019","4","2.8","ug/m3 LC","12","Arnold West","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","29","Missouri","099","Jefferson","38.4486717884839","-90.3959043035092"
